squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,category,priceClass
23854,10,1,0,23,13330,8,3,2004,0,1,3882,8632,253,0,9,Basic,low
21258,38,1,1,30,96015,3,6,1991,0,0,3175,6608,298,0,9,Basic,low
73741,14,0,1,36,99255,2,6,2007,0,0,5012,8914,314,1,7,Basic,high
75626,23,0,1,31,60854,8,4,2003,1,1,2591,5687,659,1,5,Basic,high
29798,98,0,0,25,60178,7,4,2015,0,0,6504,4054,462,0,2,Basic,low
52963,46,1,0,98,754,2,4,1993,1,0,21,6572,873,0,4,Basic,medium
27949,59,1,0,77,87458,8,3,2011,0,0,9984,1450,244,1,5,Basic,low
34750,28,0,1,1,25225,9,9,1993,0,1,9149,6110,167,0,7,Basic,low
29178,74,1,0,14,76662,9,6,2004,1,1,9501,9579,768,1,1,Basic,low
4690,15,1,1,7,30572,8,2,2014,1,0,8543,612,987,1,4,Luxury,very_low
38800,99,0,0,53,20848,1,4,2003,1,1,6536,6725,149,0,0,Basic,low
79680,84,0,0,100,38092,5,8,2018,0,1,3404,2843,632,0,0,Basic,high
71714,82,0,0,53,42915,9,1,2006,1,0,8313,1169,288,0,5,Basic,high
28435,46,0,0,50,72431,4,9,1998,0,0,1244,7263,698,1,4,Basic,low
36031,63,1,0,47,74698,9,8,2001,0,1,9701,1325,514,0,4,Basic,low
4385,55,1,1,56,98233,4,4,2006,0,0,8249,6409,357,0,5,Basic,very_low
38969,31,1,1,48,92111,8,4,2019,1,1,6113,1383,352,1,0,Luxury,low
75571,63,1,0,47,73629,7,5,2009,1,0,436,5256,838,0,0,Basic,high
25432,58,1,0,46,43170,4,7,2011,1,0,9273,3243,426,1,7,Basic,low
83726,50,0,0,46,58546,10,8,1997,1,0,6460,1248,167,1,7,Basic,very_high
62577,61,0,0,35,78069,2,2,2014,0,0,8371,7766,981,0,7,Basic,high
96656,84,0,0,3,23527,6,2,2021,1,0,5453,7732,905,0,8,Basic,very_high
44513,65,0,1,49,45227,3,4,2013,1,1,425,9967,813,0,5,Basic,medium
9008,42,1,0,65,52822,8,6,2019,1,1,8933,8978,277,0,4,Basic,very_low
70433,41,1,0,1,59694,5,8,2018,0,0,3499,6731,160,0,4,Basic,high
40101,82,1,1,68,81262,1,4,2009,1,1,1153,5161,794,0,5,Luxury,medium
89124,33,0,1,62,29301,3,3,1993,1,0,5314,274,806,1,10,Basic,very_high
50650,47,1,1,25,75402,8,6,2015,0,0,5656,9164,294,0,1,Basic,medium
25307,24,1,0,90,73502,1,5,2014,0,0,9536,4979,381,1,5,Basic,low
96943,81,0,1,68,49152,6,9,2012,0,0,8094,501,600,1,8,Basic,very_high
10601,59,0,1,7,98223,1,7,2021,0,0,6574,836,892,1,0,Basic,very_low
57581,22,1,0,34,11215,4,8,2000,1,0,1251,1650,115,0,5,Basic,medium
50232,94,0,1,13,55218,2,9,2011,0,1,1457,4025,651,0,0,Basic,medium
1878,68,0,1,48,24582,7,3,2005,1,0,504,9965,830,0,1,Basic,very_low
59751,49,1,1,66,26740,3,4,1999,0,1,7799,8379,836,1,1,Basic,medium
17238,35,1,0,25,39274,3,4,2017,1,1,7963,4935,869,1,0,Basic,very_low
48353,19,0,0,73,30676,9,6,1991,1,0,1169,1768,153,1,3,Basic,medium
22374,13,1,0,67,74626,10,5,2002,1,0,3445,10,381,0,5,Basic,low
49805,44,0,1,52,87751,9,6,1992,0,1,7181,439,615,0,4,Basic,medium
84286,78,1,0,94,7669,9,5,2001,0,1,9154,2452,561,1,7,Basic,very_high
6601,52,1,1,81,74064,10,6,2016,0,1,2785,927,384,1,4,Basic,very_low
72570,98,0,0,97,33740,5,5,2014,1,1,9856,5766,874,0,8,Basic,high
18726,53,1,0,69,90586,2,1,2019,0,1,7773,6219,223,1,9,Basic,very_low
4592,60,1,0,99,21492,6,7,2013,1,1,9026,7901,275,1,4,Basic,very_low
54379,82,1,1,10,59671,10,9,2012,0,0,8445,4687,466,0,1,Basic,medium
58108,35,0,0,80,25111,3,4,2013,0,0,5339,8889,219,0,2,Basic,medium
32616,60,0,1,37,90843,8,1,2003,1,0,2795,3692,888,1,6,Basic,low
56391,99,1,0,9,43295,3,4,1992,0,0,349,5379,151,0,2,Basic,medium
44615,18,0,0,34,51005,7,4,2012,1,0,128,9655,693,0,2,Basic,medium
77765,35,0,1,24,79725,8,9,2015,1,0,7248,8387,622,1,0,Basic,high
57916,51,0,0,24,8801,8,1,1998,0,1,3831,5615,356,1,1,Basic,medium
27134,62,1,0,2,1498,7,7,2003,0,0,3718,9140,357,1,3,Basic,low
17794,71,0,0,82,62115,6,8,1990,0,1,1574,3886,752,1,4,Basic,very_low
95281,22,1,0,8,17132,8,10,1990,1,1,5252,4489,537,0,1,Basic,very_high
45273,54,0,1,27,97875,8,10,2007,0,0,139,1024,992,0,1,Basic,medium
72735,86,0,1,96,27860,3,3,2000,1,0,897,412,200,1,10,Basic,high
5518,98,0,0,59,55040,3,4,2002,0,1,4645,7088,337,1,6,Basic,very_low
44244,81,1,1,29,38363,3,3,1994,0,0,6431,242,946,0,5,Basic,medium
12279,2,1,0,75,98910,3,5,2010,1,0,672,8607,946,1,2,Basic,very_low
16354,4,1,1,53,61599,4,3,2019,1,0,6420,5097,160,0,5,Luxury,very_low
88975,15,0,1,37,26154,9,4,1993,0,1,6805,4188,880,0,7,Basic,very_high
90078,66,1,1,36,22936,2,7,2004,0,1,6583,6632,310,0,1,Basic,very_high
22606,99,0,1,80,65198,2,3,1998,1,1,2718,961,776,0,2,Basic,low
5670,52,0,0,56,18030,2,8,1994,0,0,882,4726,814,1,3,Basic,very_low
7808,72,1,1,18,48436,1,9,2008,0,0,1463,6628,834,1,5,Basic,very_low
45381,65,1,0,3,98233,10,4,2006,1,0,4163,8355,711,1,7,Basic,medium
57915,25,0,1,84,87517,10,4,2007,1,1,3394,4287,640,0,5,Basic,medium
30596,41,0,1,69,73043,8,9,1998,1,0,6656,7128,579,0,1,Basic,low
32176,58,0,0,43,66885,1,1,1999,1,0,2285,1903,198,0,5,Basic,low
10719,77,0,1,17,62278,9,2,2018,1,1,9253,3133,116,0,6,Basic,very_low
87413,43,1,0,34,72398,8,6,2010,1,0,1133,9915,774,0,10,Basic,very_high
84978,63,1,1,65,50078,2,10,1990,0,0,9649,8176,212,0,9,Basic,very_high
4771,3,1,1,8,54449,5,8,2008,1,1,260,1628,150,0,10,Luxury,very_low
28247,72,0,1,97,19387,6,8,2006,0,0,518,9261,995,1,5,Basic,low
69948,45,1,1,59,38826,10,3,2017,0,0,5632,6000,301,0,3,Basic,high
32805,35,0,0,17,56962,8,5,1994,1,1,6766,6510,451,1,9,Basic,low
68115,38,0,0,20,7940,8,7,2014,0,0,5506,5832,542,1,7,Basic,high
85208,55,0,1,75,43341,6,9,1998,1,0,1560,4291,373,0,9,Basic,very_high
61734,28,0,1,82,8504,3,9,2016,1,0,6757,433,708,0,6,Basic,high
81147,38,0,1,80,36778,6,3,2006,1,0,823,1721,928,1,9,Basic,very_high
4780,10,1,0,93,35539,9,9,1993,1,1,4292,5196,528,1,10,Basic,very_low
4768,93,0,1,66,98532,7,5,2016,1,0,5704,9010,942,0,3,Basic,very_low
30736,93,1,0,31,53347,10,7,2014,0,0,9349,4876,294,0,2,Basic,low
34070,43,0,1,75,24480,10,7,2014,0,1,1439,273,893,1,4,Basic,low
34854,61,1,1,31,77290,8,1,1991,1,1,6726,36,388,1,0,Luxury,low
90315,61,1,1,91,21653,7,7,1994,1,1,5604,3492,490,1,7,Luxury,very_high
98213,89,1,0,38,94823,7,4,1995,1,0,1490,2769,760,0,1,Basic,very_high
93318,20,1,1,34,96463,1,2,2008,1,1,9193,6372,783,1,8,Luxury,very_high
68422,49,0,1,54,65818,2,3,1997,1,1,4105,4289,474,1,2,Basic,high
68862,78,1,0,12,71442,4,9,2017,0,1,3064,5202,962,0,9,Basic,high
39092,15,0,0,39,69520,9,10,2008,0,0,4754,7924,728,1,0,Basic,low
41168,99,0,1,11,53471,6,6,1992,1,0,5717,1821,888,0,9,Basic,medium
4099,27,0,0,84,21985,8,3,2000,1,0,7950,3949,741,0,8,Basic,very_low
42051,80,1,0,65,61423,7,5,2004,1,0,32,4831,928,0,0,Basic,medium
63533,57,1,0,11,91845,4,5,1996,1,0,205,2376,222,1,2,Basic,high
10601,59,0,1,7,98223,1,7,2021,0,0,6574,836,892,1,0,Basic,very_low
92384,95,0,0,3,75759,1,9,2014,1,1,789,1421,455,0,6,Basic,very_high
38535,59,0,0,78,48912,3,7,2015,1,1,1175,430,103,0,8,Basic,low
1359,99,0,1,90,32645,6,6,2016,1,0,6201,430,607,0,0,Basic,very_low
75743,76,1,0,32,26354,6,9,2014,0,1,4005,7010,982,1,6,Basic,high
49939,91,1,1,67,61773,9,10,2010,0,0,8910,7956,501,0,5,Basic,medium
58029,37,0,0,45,92783,5,4,1997,0,0,9718,2412,1000,0,7,Basic,medium
62556,15,1,1,38,51501,5,5,2004,1,1,1851,2098,302,0,1,Luxury,high
84805,15,0,1,9,29472,8,7,2004,0,1,501,1126,406,1,9,Basic,very_high
87718,94,1,1,2,3448,2,10,1992,0,0,8970,2755,911,0,2,Basic,very_high
79603,83,0,0,53,36415,4,1,2011,0,0,6538,8583,299,1,9,Basic,high
67947,11,0,0,79,42304,9,10,2000,0,0,5715,168,917,0,5,Basic,high
18501,63,1,1,13,33825,10,4,2004,1,1,7911,7763,204,0,1,Luxury,very_low
88554,37,1,0,26,96016,3,6,2000,0,1,1261,6205,850,0,10,Basic,very_high
40839,78,1,1,31,46326,1,9,1990,1,0,7433,2511,580,0,2,Luxury,medium
24995,59,1,1,95,84138,7,10,2009,0,1,6515,5027,837,0,3,Basic,low
56931,60,1,0,91,8545,9,7,1994,0,0,3285,9889,905,1,5,Basic,medium
55858,57,0,1,18,83038,7,7,1999,0,1,8084,8326,320,0,9,Basic,medium
11303,72,1,1,62,24408,1,2,2011,1,1,6126,7561,179,1,6,Luxury,very_low
89623,50,0,0,71,18316,6,6,1995,0,0,780,5158,337,0,2,Basic,very_high
19796,4,1,0,30,59167,6,2,2005,1,0,9160,9986,745,1,6,Basic,very_low
29951,37,1,1,13,56604,6,8,1995,1,1,5692,9582,762,0,0,Luxury,low
81440,29,1,0,50,53000,8,10,2011,1,0,530,7022,715,1,0,Basic,very_high
88935,70,1,1,28,41025,4,5,2002,1,1,5359,5273,680,0,4,Luxury,very_high
51408,58,0,0,84,61883,4,10,2017,0,0,7578,7475,614,0,2,Basic,medium
96814,90,0,1,9,81137,5,7,1999,1,0,2678,1021,481,0,7,Basic,very_high
95800,83,1,1,28,75731,1,9,1990,1,0,6051,1280,323,0,3,Luxury,very_high
12551,24,0,0,53,78052,3,4,1992,0,1,7949,6819,134,0,9,Basic,very_low
63048,14,1,0,27,2660,8,7,2010,1,0,9411,8404,121,0,5,Basic,high
29755,32,1,1,62,78397,4,3,2013,1,1,6779,1851,286,0,5,Luxury,low
24576,14,0,1,57,16200,2,4,1998,0,0,8363,5546,131,0,0,Basic,low
51522,3,0,0,61,9047,8,3,2012,1,1,632,5792,807,1,5,Basic,medium
2183,10,0,1,31,87645,4,6,2020,1,0,31,6050,447,1,5,Basic,very_low
51999,10,0,0,85,86210,1,9,2017,1,1,1815,8565,539,1,2,Basic,medium
72254,15,0,0,78,93233,9,9,2011,1,0,3986,414,531,0,6,Basic,high
68590,39,0,1,82,97903,7,1,2012,1,0,3966,8173,538,0,1,Basic,high
28247,72,0,1,97,19387,6,8,2006,0,0,518,9261,995,1,5,Basic,low
24095,45,0,0,2,57157,1,3,2017,0,0,4398,7544,898,0,1,Basic,low
30248,57,0,1,95,6785,10,4,2014,1,1,7255,1332,676,1,10,Basic,low
17515,12,0,0,64,81495,4,8,1992,0,0,1868,1371,150,1,0,Basic,very_low
97406,47,1,1,72,48318,10,10,2009,1,1,1911,6330,146,0,3,Luxury,very_high
24943,80,0,1,37,89254,6,3,2001,0,1,2741,9965,641,1,7,Basic,low
20683,36,0,1,96,11479,4,2,1995,1,1,528,6421,576,1,8,Basic,low
84479,4,0,1,51,67682,7,4,2010,0,1,9349,4058,810,1,7,Basic,very_high
53798,78,0,1,52,51244,4,4,1993,1,1,1249,5380,461,1,10,Basic,medium
35488,2,1,0,79,34602,2,7,2018,0,1,6111,7756,867,0,4,Basic,low
13982,75,1,1,71,93680,10,5,2016,1,0,462,8938,564,1,6,Luxury,very_low
46226,25,1,1,81,79570,7,8,2006,0,1,5465,1316,904,1,8,Basic,medium
4052,14,1,1,34,63495,1,3,2002,1,0,247,4181,953,0,0,Luxury,very_low
5117,58,1,0,30,52406,4,3,2018,0,1,9147,3784,926,1,6,Basic,very_low
99107,54,0,1,65,88495,3,4,2018,0,1,5522,7622,194,1,3,Basic,very_high
831,46,0,0,86,14570,7,3,2015,1,0,5943,1113,723,1,4,Basic,very_low
45958,17,0,1,7,21417,7,10,2002,0,0,4200,5699,158,0,0,Basic,medium
44803,64,0,0,18,2557,10,9,1990,1,1,9121,3098,383,1,5,Basic,medium
46701,44,0,0,59,97400,4,2,2009,1,1,4847,7520,843,1,1,Basic,medium
85060,55,0,0,12,36036,8,9,1998,0,0,8413,3752,298,0,2,Basic,very_high
3155,53,1,1,16,3192,1,7,2015,0,1,9865,2992,150,1,10,Basic,very_low
2033,53,1,0,57,88065,8,5,2002,0,0,7044,9640,992,0,1,Basic,very_low
50539,81,1,1,89,50841,8,6,1996,1,1,1086,6191,309,1,1,Luxury,medium
55660,9,1,1,26,84510,1,5,2021,1,1,5395,5590,335,0,1,Luxury,medium
20001,26,0,1,54,73837,4,6,2003,1,1,6976,4926,876,0,5,Basic,very_low
98822,8,0,1,78,63039,1,5,2003,0,1,7318,7251,337,1,1,Basic,very_high
23450,83,1,0,83,55904,5,2,2013,1,1,1633,6229,727,1,6,Basic,low
28247,72,0,1,97,19387,6,8,2006,0,0,518,9261,995,1,5,Basic,low
42873,48,1,1,95,64977,5,2,1999,0,0,445,1250,689,0,6,Basic,medium
44802,52,0,1,4,13692,9,2,2009,0,1,7002,7560,313,0,4,Basic,medium
18780,88,0,1,77,33989,9,8,1994,0,1,4010,4344,767,1,8,Basic,very_low
83512,8,1,1,45,49353,10,6,2005,0,1,6862,414,225,0,8,Basic,very_high
81619,82,1,1,70,53446,10,5,2014,0,1,1562,6165,478,0,10,Basic,very_high
19637,35,1,1,81,21584,7,6,2004,0,1,8255,5052,912,0,10,Basic,very_low
89215,84,0,1,48,6565,1,3,2016,0,0,2596,6172,584,1,2,Basic,very_high
29810,60,0,1,61,42527,8,8,2008,0,0,3429,2817,837,0,10,Basic,low
16996,52,1,1,55,98220,6,2,2007,1,1,3070,9681,999,1,9,Luxury,very_low
69311,80,0,1,89,35699,2,10,2016,0,0,5614,7895,954,1,8,Basic,high
94792,77,0,0,89,63448,1,3,2010,1,1,4621,14,528,0,6,Basic,very_high
51650,98,0,1,97,90953,5,1,2020,0,0,2207,4073,991,1,3,Basic,medium
18109,31,1,1,26,16326,2,3,2000,1,1,574,5737,774,0,0,Luxury,very_low
18221,27,1,0,94,4317,7,4,2004,1,0,746,1218,335,0,1,Basic,very_low
92948,46,0,0,47,15715,9,4,1997,0,0,2471,9824,213,1,1,Basic,very_high
33936,95,1,1,93,31995,4,8,2018,1,0,11,4743,590,1,9,Luxury,low
57102,94,0,1,73,88991,1,5,2018,0,0,1093,3102,789,1,2,Basic,medium
99323,35,0,1,28,69665,6,7,2018,0,0,6346,6556,280,1,3,Basic,very_high
86539,24,1,1,18,63485,9,2,1998,1,1,8424,3064,482,1,2,Luxury,very_high
55727,89,1,0,33,23092,7,4,1995,0,0,7276,5389,175,1,3,Basic,medium
341,83,0,0,8,1960,4,4,1993,1,1,2366,4016,229,1,5,Basic,very_low
17016,82,1,1,89,83172,9,9,2010,1,0,6166,9438,572,1,1,Luxury,very_low
29396,37,1,1,3,1673,7,4,2015,1,0,6762,7361,687,1,5,Luxury,low
82835,85,1,1,68,45044,6,5,2007,1,0,8099,1033,547,1,5,Luxury,very_high
84568,45,1,1,86,35227,2,6,2021,1,0,6935,7273,236,1,3,Luxury,very_high
83596,63,0,0,28,4711,1,7,1993,1,1,9426,416,785,1,9,Basic,very_high
92618,66,1,1,88,94266,9,2,2020,1,0,6347,6920,668,0,5,Luxury,very_high
47559,33,0,0,66,52507,6,1,2018,1,0,6654,5134,854,1,7,Basic,medium
35488,2,1,0,79,34602,2,7,2018,0,1,6111,7756,867,0,4,Basic,low
87111,33,1,0,79,42728,5,5,2004,1,0,9576,7697,368,0,9,Basic,very_high
34703,13,0,0,68,4516,3,6,2006,0,1,9584,4409,636,1,3,Basic,low
57612,88,1,1,31,95395,1,8,2010,0,0,2828,4753,116,0,0,Basic,medium
75489,51,1,1,12,65979,8,8,1996,1,0,7521,5284,270,1,8,Luxury,high
68535,72,0,1,34,8380,4,7,1991,0,0,9945,610,494,1,7,Basic,high
32599,68,0,0,67,20244,5,6,2003,0,0,4964,4624,902,0,1,Basic,low
21272,4,1,0,72,2291,6,7,2001,0,1,3521,7707,457,0,9,Basic,low
10092,70,0,0,89,56973,1,2,1992,0,1,1367,7462,289,1,9,Basic,very_low
76932,16,0,0,80,78108,7,9,2010,1,0,2074,6389,236,1,10,Basic,high
92539,55,1,0,74,64623,5,10,2001,1,0,5478,3556,427,1,9,Basic,very_high
10745,86,1,0,14,42903,9,4,1995,1,1,8212,4181,338,0,9,Basic,very_low
38529,22,0,1,77,3856,5,6,1994,1,0,7905,9777,814,1,7,Basic,low
5670,52,0,0,56,18030,2,8,1994,0,0,882,4726,814,1,3,Basic,very_low
28193,90,1,1,82,4929,8,4,2008,1,1,4083,2224,643,0,0,Luxury,low
12389,70,1,1,48,48969,4,2,2018,1,0,6033,807,161,1,4,Luxury,very_low
70345,90,0,0,2,13605,5,8,2015,0,0,3695,104,826,1,7,Basic,high
47957,13,1,1,47,65001,9,1,2017,0,0,6806,6563,259,0,5,Basic,medium
38611,20,1,1,53,69928,8,7,2020,1,0,308,1690,810,0,6,Luxury,low
41879,62,1,0,45,64928,8,10,1994,1,0,1103,2097,657,1,4,Basic,medium
74458,81,0,1,79,43377,5,10,2021,1,1,3969,2103,587,1,8,Basic,high
51212,32,0,1,55,694,1,9,2021,1,1,3782,8951,392,1,0,Basic,medium
3770,32,1,1,22,44738,6,8,2007,1,1,7193,1393,513,1,7,Luxury,very_low
19174,44,0,1,54,65146,1,3,1996,1,1,7078,6766,192,0,9,Basic,very_low
2017,80,1,0,78,18325,1,10,2016,0,1,6984,8177,340,1,6,Basic,very_low
92130,28,1,0,88,61968,5,10,1994,1,1,592,1210,197,0,2,Basic,very_high
63941,22,0,0,12,56147,10,5,1994,1,1,9722,7407,340,1,4,Basic,high
55871,52,0,0,91,23098,1,8,2000,1,1,678,6507,851,1,9,Basic,medium
3802,26,0,0,9,22231,1,3,2015,1,1,4314,8563,143,0,0,Basic,very_low
24936,52,0,1,94,19066,5,7,1995,1,1,1318,8153,993,1,8,Basic,low
80995,63,1,0,100,59502,2,4,2009,0,1,8042,6601,182,0,2,Basic,very_high
54086,33,1,1,32,64018,3,4,2017,0,0,1437,271,832,1,5,Basic,medium
19606,83,0,0,23,30437,3,7,2014,1,1,7491,6896,327,1,10,Basic,very_low
3712,89,1,0,62,96538,8,4,1990,1,0,443,1872,642,0,8,Basic,very_low
37065,25,0,0,32,9237,10,4,1998,0,1,1943,9907,859,0,0,Basic,low
52785,13,0,1,61,8415,9,2,2004,0,1,1207,126,833,1,3,Basic,medium
87915,21,1,1,100,47935,8,1,2003,1,0,9853,9757,344,1,10,Luxury,very_high
44718,63,0,0,67,83552,3,2,2008,0,1,2915,6977,113,1,2,Basic,medium
11351,80,0,0,99,5847,7,3,1992,1,0,3688,9267,693,1,2,Basic,very_low
79375,43,1,0,6,35644,3,7,2013,0,1,4513,4415,222,0,3,Basic,high
45747,84,0,0,40,7233,10,4,1992,0,1,7612,4305,535,1,9,Basic,medium
123,61,0,0,1,33633,9,1,2011,0,1,9390,6219,922,0,9,Basic,very_low
19649,11,0,1,83,87255,4,4,1999,1,0,595,6282,795,1,2,Basic,very_low
26867,6,0,0,30,26778,10,10,2000,0,1,2923,20,577,0,0,Basic,low
39654,100,0,1,57,40428,2,4,2007,0,1,9685,4240,788,0,3,Basic,low
7113,51,1,1,68,66177,4,1,2014,1,0,1959,6603,692,0,7,Luxury,very_low
28956,3,0,1,2,30673,6,6,1991,0,0,7047,8777,879,1,8,Basic,low
70728,92,1,0,87,67799,2,9,2020,0,1,8610,5822,139,0,2,Basic,high
78620,70,0,0,90,31229,9,3,2019,1,0,4997,5988,423,1,5,Basic,high
1722,56,0,1,84,27948,8,8,2002,1,0,6240,8680,497,1,2,Basic,very_low
48057,4,1,1,50,92871,9,2,2011,1,0,6503,8599,121,1,8,Luxury,medium
98124,34,1,1,36,16068,8,4,2002,0,0,9507,8660,601,0,0,Basic,very_high
31886,81,1,0,68,30832,4,7,2001,1,0,4397,2809,957,1,5,Basic,low
1663,46,0,0,99,99004,2,2,1992,0,1,9289,5919,538,0,10,Basic,very_low
92000,54,1,0,6,559,6,8,2011,0,1,4693,57,874,1,2,Basic,very_high
44075,60,1,1,27,84685,8,2,2005,0,1,5450,1188,755,0,8,Basic,medium
46525,14,1,1,66,48097,6,10,1999,0,1,8748,9734,496,1,7,Basic,medium
10250,7,0,0,1,98896,7,8,2014,0,1,9105,6518,259,1,0,Basic,very_low
71437,100,1,0,68,16560,5,6,2001,1,0,7016,9061,857,0,9,Basic,high
22802,89,0,0,47,83332,5,4,2021,0,0,5319,3329,222,1,8,Basic,low
12389,70,1,1,48,48969,4,2,2018,1,0,6033,807,161,1,4,Luxury,very_low
41164,59,0,0,69,96547,10,9,1991,1,0,7302,3267,954,1,7,Basic,medium
15662,41,1,0,28,47097,4,9,2008,1,1,6439,765,791,1,7,Basic,very_low
83264,28,1,1,20,31355,6,5,2021,1,1,3072,6741,605,0,7,Luxury,very_high
99278,10,0,1,41,81024,4,5,2004,1,0,9887,3920,513,1,2,Basic,very_high
72570,98,0,0,97,33740,5,5,2014,1,1,9856,5766,874,0,8,Basic,high
95623,52,0,0,11,80499,8,1,2020,0,1,532,2052,117,0,7,Basic,very_high
65904,84,0,1,47,32271,3,1,2002,0,0,1605,3922,155,1,0,Basic,high
42630,49,0,1,23,43807,2,6,1991,0,0,4767,331,814,0,2,Basic,medium
63076,8,1,1,54,43957,2,6,2019,1,1,8663,9637,670,1,5,Luxury,high
43245,83,0,0,35,51501,4,8,2003,0,1,9660,3499,210,0,10,Basic,medium
39818,4,1,0,94,98076,6,5,2009,0,0,6521,7389,148,1,2,Basic,low
35215,19,1,1,33,68416,7,10,2006,0,1,5144,1651,976,0,3,Basic,low
94311,11,1,0,47,89062,8,1,2007,0,1,3619,128,868,0,7,Basic,very_high
59292,59,0,0,3,86105,7,8,1996,0,0,5662,3061,387,0,8,Basic,medium
92494,18,1,0,90,76507,4,3,2004,1,0,3100,2107,117,1,9,Basic,very_high
18603,8,1,1,5,78155,6,4,2017,1,0,4908,1445,724,1,5,Luxury,very_low
83847,31,0,0,73,14048,7,3,2008,0,0,8793,7600,759,1,9,Basic,very_high
56613,58,1,0,92,34118,2,10,1990,1,0,5219,1230,444,1,9,Basic,medium
57552,99,1,0,19,79570,1,6,1993,1,0,445,7991,134,1,4,Basic,medium
64718,54,0,1,4,92176,2,6,2003,1,1,3947,659,781,1,1,Basic,high
36842,6,1,0,65,53492,8,5,1991,1,1,1706,3787,925,1,2,Basic,low
49810,60,1,1,39,54867,2,1,2020,0,1,9431,5785,156,1,1,Basic,medium
30312,65,1,0,78,33287,9,6,1996,1,0,2308,7856,930,1,2,Basic,low
12555,8,1,1,55,73239,6,7,1993,1,1,123,4385,310,1,10,Luxury,very_low
74780,86,0,0,3,84310,5,2,2005,1,1,3421,1338,276,0,1,Basic,high
99458,94,1,1,77,6721,10,1,1994,0,0,6255,3825,220,0,4,Basic,very_high
63711,42,0,0,7,68345,1,2,1997,1,0,7322,8751,260,0,5,Basic,high
7759,46,1,1,80,55714,9,9,2005,1,0,1667,3833,609,1,5,Luxury,very_low
59292,59,0,0,3,86105,7,8,1996,0,0,5662,3061,387,0,8,Basic,medium
61529,28,0,0,8,54022,1,1,2010,1,1,815,5835,253,0,7,Basic,high
59522,13,1,1,24,79649,3,5,1996,1,0,3542,7925,394,1,9,Luxury,medium
81394,65,0,0,100,53264,7,1,2009,1,0,3663,1762,320,1,2,Basic,very_high
32442,25,1,1,51,42976,5,7,2004,1,1,9834,7341,289,0,4,Luxury,low
12968,46,1,0,71,22562,9,9,2005,0,0,7147,16,343,0,8,Basic,very_low
6820,99,1,1,86,91236,10,1,2001,1,1,4589,7146,237,1,8,Luxury,very_low
79652,93,0,1,64,80098,5,1,2008,0,1,4996,7204,261,0,3,Basic,high
99303,44,1,0,76,81618,7,10,1998,0,1,9151,9881,875,1,7,Basic,very_high
83264,28,1,1,20,31355,6,5,2021,1,1,3072,6741,605,0,7,Luxury,very_high
52579,55,1,1,2,97290,8,6,2013,0,1,1496,2129,778,1,7,Basic,medium
61347,33,0,1,19,54984,8,2,2021,1,1,5213,5286,876,1,10,Basic,high
34288,43,1,0,41,51620,8,4,2011,1,1,4489,5060,348,1,0,Basic,low
89999,49,1,0,3,18801,9,4,2010,1,0,1314,5091,186,0,5,Basic,very_high
55917,74,1,0,1,17288,8,10,2014,0,1,2007,6081,182,0,3,Basic,medium
87788,65,1,0,58,17757,9,3,2009,0,1,8015,4231,635,0,6,Basic,very_high
74875,98,1,1,7,78989,3,4,2017,1,0,7067,7176,196,0,1,Luxury,high
39626,79,1,1,95,24635,4,10,2016,1,1,7338,1003,557,0,6,Luxury,low
23558,26,1,0,33,49364,3,3,1996,0,0,4650,2775,411,1,1,Basic,low
38937,35,0,1,77,2867,2,6,2013,1,1,1312,1272,794,0,1,Basic,low
83698,44,1,0,13,94020,3,9,1999,0,0,600,4130,489,0,1,Basic,very_high
24664,18,1,1,43,13277,6,1,2011,0,1,4450,7819,900,0,9,Basic,low
84091,50,0,1,72,22718,7,5,1993,0,0,2668,4669,766,0,8,Basic,very_high
77791,94,1,0,67,54273,5,5,2009,1,0,2582,2734,854,1,3,Basic,high
31786,9,1,0,25,33740,2,1,2009,1,0,7818,1494,567,1,0,Basic,low
18639,66,0,1,13,98031,9,6,1995,1,0,679,8440,641,1,8,Basic,very_low
89084,34,1,0,9,56568,10,5,2010,1,0,4675,5204,570,1,1,Basic,very_high
81901,89,1,1,59,82667,4,6,2012,0,1,7253,4565,472,0,5,Basic,very_high
95733,49,1,1,97,35699,5,10,2013,1,0,9434,340,779,1,2,Luxury,very_high
16467,84,1,1,55,17467,7,6,2014,1,0,6574,9098,473,1,3,Luxury,very_low
78672,59,1,1,66,93460,4,6,1995,1,0,6121,7040,470,0,8,Luxury,high
91558,18,0,0,46,35744,3,1,1992,0,0,8565,4031,304,0,0,Basic,very_high
22212,87,1,1,74,94427,3,6,2002,0,0,9076,8573,860,0,1,Basic,low
68717,60,0,1,13,88535,6,10,2004,0,0,5345,9447,605,1,4,Basic,high
4099,40,1,0,47,70261,3,9,2003,0,1,2662,8741,975,0,7,Basic,very_low
6118,7,0,0,55,57362,4,1,2019,1,1,7278,4702,861,1,4,Basic,very_low
78004,71,1,1,96,39708,10,10,1990,1,1,4527,2138,329,1,6,Luxury,high
31990,100,0,1,73,86580,7,6,2018,1,0,2491,7846,974,0,0,Basic,low
50944,19,0,1,11,31392,4,4,2013,1,0,6963,819,893,0,1,Basic,medium
8856,96,1,1,38,77863,9,7,1996,1,1,4044,4557,770,1,3,Luxury,very_low
